"filename", "language", "JavaScript", "C++", "C", "XML", "CMake", "Markdown", "Batch", "JSON", "Diff", "YAML", "GLSL", "PowerShell", "Shell Script", "Properties", "Makefile", "HTML", "Python", "HLSL", "Objective-C++", "Skill", "PostCSS", "Lua", "Perl", "Rust", "comment", "blank", "total"
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\check-libstdc++.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 1, 12, 47
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\check-release-notes.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 1, 7, 25
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\check-static-inits.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 4, 15, 65
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\check-symbols.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 4, 20, 124
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\check_helpers.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 2, 14
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\failing-alloc.c", "C", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 66
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\fix_get_types.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 4, 16
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-arabic-joining-list.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 7, 25, 107
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-arabic-pua.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 3, 9, 38
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-arabic-table.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 14, 49, 348
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-def.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 8, 7, 37
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-emoji-table.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 8, 19, 135
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-gpu-shader-artifacts.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 6, 11, 45
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-harfbuzz-world.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 13, 12, 70
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-harfbuzzcc.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 3, 8, 25
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-hb-version.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 2, 9, 41
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-indic-table.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 560, 0, 0, 0, 0, 0, 0, 0, 37, 89, 686
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-os2-unicode-ranges.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 5, 14, 51
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-ragel-artifacts.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 2, 8, 35
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-tag-table.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1086, 0, 0, 0, 0, 0, 0, 0, 237, 102, 1425
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-ucd-table.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 0, 0, 24, 46, 293
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-use-table.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 442, 0, 0, 0, 0, 0, 0, 0, 38, 55, 535
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\gen-vowel-constraints.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 26, 17, 327
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\classdef-graph.hh", "C++", 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 39, 258
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\coverage-graph.hh", "C++", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 24, 182
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\graph.hh", "C++", 0, 1227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 242, 258, 1727
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\gsubgpos-context.cc", "C++", 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 75
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\gsubgpos-context.hh", "C++", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 12, 63
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\gsubgpos-graph.hh", "C++", 0, 371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 72, 476
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\ligature-graph.hh", "C++", 0, 404, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 77, 540
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\markbasepos-graph.hh", "C++", 0, 403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 83, 516
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\pairpos-graph.hh", "C++", 0, 519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 93, 649
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\serialize.hh", "C++", 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 38, 289
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\split-helpers.hh", "C++", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 70
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\graph\test-classdef-graph.cc", "C++", 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 43, 297
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\harfbuzz-subset.cc", "C++", 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 74
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\harfbuzz-world.cc", "C++", 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 188
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\harfbuzz.cc", "C++", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout-ankr-table.hh", "C++", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 19, 100
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout-bsln-table.hh", "C++", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 22, 160
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout-common.hh", "C++", 0, 1085, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 171, 1381
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout-feat-table.hh", "C++", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 37, 225
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout-just-table.hh", "C++", 0, 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 54, 421
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout-kerx-table.hh", "C++", 0, 930, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 187, 1204
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout-morx-table.hh", "C++", 0, 1077, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 229, 1489
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout-opbd-table.hh", "C++", 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 24, 175
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout-trak-table.hh", "C++", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 51, 276
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout.cc", "C++", 0, 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 144, 45, 483
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout.h", "C++", 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 393, 66, 796
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-layout.hh", "C++", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 15, 78
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-ltag-table.hh", "C++", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 18, 96
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-map.cc", "C++", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 27, 179
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat-map.hh", "C++", 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 21, 124
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-aat.h", "C++", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 7, 39
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-algs.hh", "C++", 0, 1267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 199, 1668
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-alloc-pool.hh", "C++", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 16, 106
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-array.hh", "C++", 0, 399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 69, 533
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-atomic.hh", "C++", 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 55, 271
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-bimap.hh", "C++", 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 39, 206
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-bit-page.hh", "C++", 0, 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 49, 411
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-bit-set-invertible.hh", "C++", 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 46, 391
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-bit-set.hh", "C++", 0, 844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 112, 1025
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-bit-vector.hh", "C++", 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 31, 196
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-blob.cc", "C++", 0, 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266, 97, 800
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-blob.h", "C++", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 29, 161
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-blob.hh", "C++", 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 31, 257
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-buffer-deserialize-json.hh", "C++", 0, 678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 31, 736
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-buffer-deserialize-text-glyphs.hh", "C++", 0, 529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 33, 592
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-buffer-deserialize-text-unicode.hh", "C++", 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 32, 257
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-buffer-serialize.cc", "C++", 0, 538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 240, 117, 895
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-buffer-verify.cc", "C++", 0, 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 54, 412
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-buffer.cc", "C++", 0, 1159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 933, 282, 2374
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-buffer.h", "C++", 0, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 415, 126, 880
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-buffer.hh", "C++", 0, 568, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 106, 739
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cache.hh", "C++", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 16, 126
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cairo-utils.cc", "C++", 0, 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 95, 606
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cairo-utils.hh", "C++", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 12, 108
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cairo.cc", "C++", 0, 720, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 218, 144, 1082
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cairo.h", "C++", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 17, 100
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cff-interp-common.hh", "C++", 0, 488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 97, 642
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cff-interp-cs-common.hh", "C++", 0, 775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 103, 906
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cff-interp-dict-common.hh", "C++", 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 26, 202
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cff-specializer.hh", "C++", 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 34, 274
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cff-width-optimizer.hh", "C++", 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 28, 208
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cff1-interp-cs.hh", "C++", 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 22, 161
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cff2-interp-cs.hh", "C++", 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 40, 318
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-common.cc", "C++", 0, 602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 476, 172, 1250
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-common.h", "C++", 0, 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 68, 535
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-config.hh", "C++", 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 31, 211
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-coretext-font.cc", "C++", 0, 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 88, 549
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-coretext-shape.cc", "C++", 0, 663, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 103, 889
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-coretext.cc", "C++", 0, 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 71, 579
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-coretext.h", "C++", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 21, 108
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-coretext.hh", "C++", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 13, 54
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-cplusplus.hh", "C++", 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 56, 233
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-debug.hh", "C++", 0, 347, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 61, 454
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-decycler.hh", "C++", 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 24, 165
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-deprecated.h", "C++", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 41, 397
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-directwrite-font.cc", "C++", 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 75, 393
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-directwrite-shape.cc", "C++", 0, 457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 104, 657
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-directwrite.cc", "C++", 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 67, 477
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-directwrite.h", "C++", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 18, 72
"c:\ws-code\ws-kwik\kwik-ui\third_party\harfbuzz\src\hb-directwrite.hh", "C++", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 34, 224
